id item price
244 Vinyl 11.1372720915824
904 Electronic device 2283.6760755009
96 Vinyl 39.4958497025073
765 Furniture 345.256252482068
577 Book 38.0780724934302
155 Vinyl 36.2544272094965
324 Vinyl 15.0403570197523
623 Other 86.0223773459438
836 Piece of clothing 45.7125729718246
279 Vinyl 29.5643477607518
281 Piece of clothing 46.2219289387576
838 Book 30.7737046256661
262 Shoes 161.257847896777
691 Furniture 1421.85000642203
733 Electronic device 1551.1329487348
206 Shoes 70.5264921020716
160 Shoes 143.760922793299
927 Shoes 53.9252986200154
210 Electronic device 2344.96372788539
448 Electronic device 2200.14494457841
738 Vinyl 33.9147524163127
739 Vinyl 32.885500350967
310 Electronic device 2027.40206189081
473 Vinyl 33.4583785571158
668 Furniture 227.629296097439
552 Other 68.3013207733165
81 Book 23.2609715857543
898 Other 60.5079301272053
572 Shoes 68.404361018911
771 Book 30.0625588777475
550 Book 11.8792647994123
265 Piece of clothing 30.8871245128103
712 Other 16.5144720335957
256 Vinyl 36.7361200228333
462 Vinyl 43.0310977995396
446 Electronic device 2926.95001877006
576 Piece of clothing 28.3742878725752
181 Piece of clothing 104.362935367972
309 Vinyl 23.7194304075092
496 Book 19.1431232783943
532 Book 34.1126767485403
871 Piece of clothing 143.602940009441
505 Electronic device 1897.1900551822
853 Piece of clothing 181.156818461604
789 Other 75.5765834904741
957 Book 23.4902264233679
297 Furniture 963.240483647678
37 Vinyl 38.0971034709364
245 Piece of clothing 93.7569406535476
262 Book 18.7319828951731
523 Furniture 70.1745292637497
699 Electronic device 789.163068170659
288 Furniture 443.407831038348
719 Book 18.5365074486472
342 Electronic device 278.640693876427
766 Book 36.2569621936418
702 Other 38.5049790306948
78 Shoes 188.990791039541
922 Piece of clothing 196.203294873703
457 Furniture 236.880840873346
299 Piece of clothing 115.444082957692
401 Piece of clothing 119.022254834417
80 Vinyl 19.4410157296807
540 Shoes 140.779958567582
363 Vinyl 42.5166322663426
901 Other 12.431348861428
609 Piece of clothing 140.799542362802
379 Piece of clothing 123.860492107924
307 Other 49.458044875646
920 Shoes 80.6137630855665
255 Book 21.2989938477986
948 Shoes 26.46035999991
451 Vinyl 27.6865497231483
403 Electronic device 2302.0939256493
482 Piece of clothing 99.5910295681097
765 Shoes 73.8781737815589
419 Book 30.9664934347384
205 Vinyl 12.6679501775652
223 Electronic device 1664.84527659463
57 Piece of clothing 196.827883953229
307 Piece of clothing 60.3891755803488
105 Piece of clothing 159.898872748017
317 Book 32.9389247260988
800 Piece of clothing 177.035835986026
519 Book 16.2738691465929
23 Vinyl 32.3811528645456
552 Other 90.9534875256941
765 Shoes 21.475742473267
17 Electronic device 514.592698736582
935 Book 16.7948497538455
553 Piece of clothing 156.825431773905
544 Piece of clothing 23.5065225604922
297 Piece of clothing 180.195794904139
842 Piece of clothing 69.8420332442038
377 Book 35.675425444264
700 Furniture 932.703481370118
89 Electronic device 1381.38337170333
742 Vinyl 38.0629755090922
199 Furniture 1145.6115565612
795 Electronic device 1596.58830467705
752 Book 9.48818778712302
622 Piece of clothing 24.5776305231266
10 Vinyl 36.8625603243709
275 Piece of clothing 146.569294265937
255 Piece of clothing 96.7326212162152
732 Other 26.2281426042318
822 Book 30.7706535290927
725 Other 6.6685971734114
716 Vinyl 31.7321282904595
693 Shoes 34.6393162570894
795 Book 36.0691453269683
987 Other 79.625313016586
324 Shoes 97.8048546705395
607 Piece of clothing 126.669973693788
398 Shoes 158.32032430917
608 Electronic device 667.832669644617
414 Furniture 713.822474109475
600 Electronic device 29.2784138615243
752 Shoes 153.922077948228
391 Piece of clothing 147.932833035011
938 Electronic device 353.061684613116
42 Shoes 148.671697471291
164 Vinyl 39.1172671783715
112 Vinyl 27.07898626104
13 Book 19.4525911970995
596 Piece of clothing 52.809139394667
278 Piece of clothing 134.166956685949
631 Book 11.3159144958481
622 Furniture 326.51543674292
762 Book 17.478267879691
900 Vinyl 38.2386819832027
416 Vinyl 24.1799499094486
998 Electronic device 2994.87783058407
195 Shoes 51.4916017185897
767 Other 94.1369076189585
860 Piece of clothing 37.5572431506589
35 Furniture 1262.99809199991
404 Book 34.7109622168355
526 Piece of clothing 60.9111176943406
871 Other 33.4254888247233
509 Vinyl 35.0942662544549
125 Vinyl 35.3868666663766
748 Piece of clothing 93.0480699404143
692 Other 62.2185461537447
98 Shoes 24.2417115112767
105 Piece of clothing 137.242713510059
254 Other 43.4845045208931
682 Vinyl 22.4595582578331
381 Vinyl 25.0318828783929
205 Book 30.5028669987805
842 Vinyl 28.5716199688613
762 Shoes 120.276828771457
76 Electronic device 912.160897553898
968 Other 89.139765787404
590 Shoes 153.693963657133
390 Piece of clothing 115.80350761069
155 Book 38.1744385077618
9 Electronic device 742.416522038169
112 Other 88.2284821977373
145 Electronic device 2844.86627771612
866 Piece of clothing 151.632174341939
265 Furniture 618.091526429635
431 Furniture 806.839511916041
465 Piece of clothing 118.958655975293
49 Piece of clothing 110.734958280809
753 Furniture 1423.60333377728
692 Piece of clothing 176.529403121676
548 Vinyl 34.9246320035309
415 Piece of clothing 181.003244605381
157 Piece of clothing 153.390895815101
558 Shoes 69.8497567279264
676 Electronic device 51.9296692437492
224 Vinyl 43.1557563599199
131 Vinyl 14.3857444357127
712 Vinyl 14.7353129275143
494 Piece of clothing 39.7983084456064
349 Piece of clothing 32.1352946688421
73 Vinyl 34.2275134194642
315 Piece of clothing 189.498967481777
861 Vinyl 39.4532567355782
135 Vinyl 30.5893314722925
239 Vinyl 13.2553158234805
431 Shoes 112.425417760387
419 Book 32.7053017434664
700 Book 34.0864707841538
494 Book 38.9917529127561
948 Book 21.661444216501
289 Shoes 172.53647192847
524 Electronic device 618.815603804309
487 Furniture 316.786042938475
377 Shoes 119.903778047301
767 Shoes 40.7945010950789
316 Vinyl 11.7503777518868
17 Shoes 67.1643231948838
958 Vinyl 22.7318825852126
382 Book 37.3386901812628
16 Furniture 684.700985439122
469 Other 48.1198770506307
313 Piece of clothing 24.1686521214433
851 Shoes 87.2332960972562
807 Piece of clothing 118.925680571701
73 Other 86.5368261921685
82 Vinyl 19.274424565956
180 Vinyl 48.290687231347
936 Vinyl 44.6950815524906
11 Book 15.7017676262185
890 Furniture 614.541668142192
17 Other 63.4697397437412
83 Piece of clothing 36.1509130033664
705 Book 17.1419197912328
709 Electronic device 1794.76470046304
922 Vinyl 16.4318160619587
317 Book 23.3633768311702
868 Other 85.6934364896733
496 Piece of clothing 108.055229235906
640 Piece of clothing 80.8139928639866
86 Piece of clothing 121.205783975311
749 Vinyl 39.0522466506809
452 Book 19.4034830862656
382 Furniture 283.596374595072
795 Other 40.3389236691874
115 Book 27.0151508236304
819 Piece of clothing 150.886665687431
371 Vinyl 10.6706147734076
871 Book 37.4431055607274
428 Furniture 239.44550966844
217 Vinyl 11.0828523151577
333 Piece of clothing 170.404845790472
42 Book 22.3811090094969
528 Piece of clothing 57.7965094894171
947 Other 84.4559591903817
953 Book 23.2572800000198
344 Electronic device 382.895986366551
85 Furniture 225.490241835359
922 Vinyl 45.1342852786183
100 Furniture 124.268949055113
504 Piece of clothing 76.9293047697283
656 Book 21.4369053239934
953 Shoes 156.881071235985
533 Piece of clothing 142.106824689545
858 Electronic device 2790.29117102362
996 Piece of clothing 41.2176359305158
622 Book 33.4668285478838
578 Book 25.6244983999059
774 Vinyl 45.5074509698898
936 Book 37.1626891787164
755 Book 9.40884497808293
240 Piece of clothing 89.0035255113617
59 Piece of clothing 29.2744869017042
846 Vinyl 28.5898331552744
91 Vinyl 38.7814801931381
244 Piece of clothing 97.7839997736737
859 Vinyl 17.2482174728066
148 Book 26.3366298526525
889 Electronic device 891.83599000657
238 Book 30.9812433281913
390 Shoes 185.03386315424
976 Electronic device 797.910275050439
399 Electronic device 1651.71750349086
77 Piece of clothing 155.345334880985
783 Furniture 801.205896271858
946 Book 15.5606376738288
777 Book 21.0900450646877
309 Book 25.8012505536899
732 Vinyl 12.2013246361166
63 Vinyl 40.6409165542573
638 Shoes 25.4026907635853
350 Book 12.9344629039988
761 Vinyl 26.5522248763591
922 Book 27.3577898028307
122 Shoes 134.949324373156
71 Other 66.1550777242519
278 Furniture 185.710991732776
337 Shoes 95.7647628895938
781 Shoes 26.3576660957187
619 Furniture 508.969459403306
76 Piece of clothing 180.797737226821
764 Vinyl 19.5695936307311
496 Vinyl 37.7568802982569
805 Piece of clothing 179.570018923841
513 Book 29.5539217265323
289 Book 12.2730687316507
768 Shoes 167.681712545455
549 Piece of clothing 143.00237454474
273 Other 72.4941714841407
342 Shoes 101.295109032653
57 Piece of clothing 37.6635710569099
700 Other 15.7992306759115
203 Furniture 1346.84889260679
945 Vinyl 17.7807025052607
224 Electronic device 328.190628104843
551 Vinyl 16.9748184457421
846 Electronic device 967.863808617461
659 Piece of clothing 138.094215942547
429 Vinyl 35.2263056021184
777 Other 42.1758519276045
916 Furniture 935.434109077323
76 Piece of clothing 178.329476076178
231 Vinyl 38.8872752618045
718 Piece of clothing 103.767166521866
271 Furniture 1223.98652737029
107 Piece of clothing 68.1352268904448
218 Piece of clothing 49.7222106624395
768 Piece of clothing 66.0188481095247
687 Shoes 37.8151176124811
547 Piece of clothing 46.0275344992988
819 Book 12.643716587685
671 Piece of clothing 100.319354925305
622 Other 73.132056860486
316 Book 15.0126346349716
714 Piece of clothing 71.1363477841951
48 Other 50.468243152136
630 Vinyl 36.4065802004188
854 Piece of clothing 135.196987397503
566 Piece of clothing 177.502439548261
981 Furniture 103.040548728313
95 Piece of clothing 57.6665415102616
363 Electronic device 1009.16594924498
247 Electronic device 2471.64304102166
958 Piece of clothing 128.202083250508
979 Book 16.7849526400678
760 Vinyl 29.5352288521826
843 Electronic device 2201.02412728453
434 Piece of clothing 31.4742175256833
69 Vinyl 30.5436466634274
55 Vinyl 36.2631207797676
417 Piece of clothing 47.5326765025966
749 Book 23.6075815544464
841 Book 33.8519153287634
503 Vinyl 44.3692707549781
45 Vinyl 40.6015407759696
14 Book 28.434844062198
18 Furniture 329.170337750111
59 Furniture 329.865309642628
614 Shoes 112.706709778868
296 Book 31.6603244617581
718 Shoes 198.950980552472
789 Furniture 560.139513132162
299 Vinyl 19.0426715277135
750 Piece of clothing 145.720327103045
96 Book 22.0139397270977
227 Piece of clothing 185.210437660571
204 Book 36.5902691599913
447 Furniture 597.567559021991
141 Piece of clothing 35.2138436515816
691 Electronic device 2282.19999016589
427 Furniture 1487.46241994668
420 Piece of clothing 18.1896402337588
123 Furniture 415.819890587591
804 Vinyl 10.1520550530404
398 Vinyl 22.0413147378713
333 Shoes 26.5942813549191
320 Piece of clothing 102.078386372887
563 Furniture 844.304982270114
867 Piece of clothing 173.160637037363
281 Shoes 20.8893286436796
892 Piece of clothing 199.884660274256
234 Electronic device 41.627547995653
132 Electronic device 2065.12455285387
243 Electronic device 2959.86597311543
996 Vinyl 39.2897901684046
560 Piece of clothing 129.164630314335
845 Piece of clothing 26.1108645168133
264 Book 27.1895453925245
645 Piece of clothing 115.670496998355
499 Electronic device 1442.43848549295
80 Book 9.27428448898718
904 Shoes 182.175765600987
287 Book 20.9429405336268
622 Vinyl 26.2286535371095
186 Piece of clothing 186.329612538684
910 Book 32.2543356902897
452 Shoes 95.8691231580451
324 Shoes 117.4321300257
899 Other 50.3165816306137
199 Book 17.3883170667104
59 Vinyl 30.6229040026665
157 Piece of clothing 45.6721614557318
334 Electronic device 1367.77125464147
705 Book 10.1422603810206
155 Book 25.1954256682657
49 Furniture 731.864238344133
553 Book 10.9609348475933
291 Electronic device 197.516167092603
957 Book 18.4591181818396
302 Piece of clothing 70.1760914432816
846 Other 39.801408846397
913 Vinyl 14.7438109107316
338 Shoes 148.805171987042
455 Piece of clothing 112.527258340269
958 Piece of clothing 120.607005851343
893 Electronic device 2708.80677984189
582 Vinyl 18.9619275089353
407 Vinyl 43.3634862583131
545 Electronic device 2411.12772866944
439 Book 14.7819445012137
210 Other 89.5510237419512
110 Vinyl 10.6696514692158
633 Book 12.0112501513213
593 Book 21.5587430549785
509 Book 26.1899288962595
74 Vinyl 15.3687896393239
656 Other 26.5574800525792
183 Piece of clothing 65.3904732014053
729 Furniture 443.739494646434
272 Electronic device 1885.55929725617
470 Vinyl 36.5082982927561
377 Furniture 725.866715842858
266 Shoes 164.011516491883
665 Vinyl 49.5327981095761
670 Book 28.4425662397407
881 Vinyl 30.3643664624542
876 Vinyl 21.8551499396563
388 Piece of clothing 172.871449349914
541 Shoes 176.726216352545
352 Vinyl 16.1618015915155
858 Piece of clothing 171.298236309085
771 Vinyl 26.5013462118804
55 Book 13.8371399729513
135 Book 32.5713685420342
657 Other 64.1777496994473
292 Piece of clothing 152.646788747516
15 Other 16.6938028752338
458 Other 13.5092963010538
975 Book 36.8632717067376
391 Furniture 440.045551513322
418 Piece of clothing 125.224129748531
176 Piece of clothing 104.441085241269
400 Furniture 1292.71472056862
154 Electronic device 1316.54026755923
719 Other 66.8492935085669
948 Electronic device 899.709383732174
431 Vinyl 28.2756242249161
362 Book 12.4444668120705
211 Book 32.2055920106359
247 Furniture 1400.68892340641
451 Shoes 44.2900282610208
336 Piece of clothing 158.234863257967
336 Book 11.2792291967198
89 Book 34.9561315434985
263 Book 16.9191010817885
944 Electronic device 1556.58626707364
173 Furniture 925.746115029324
90 Piece of clothing 173.661413565278
103 Book 19.1865383377299
885 Vinyl 36.6169433295727
423 Book 18.627696450334
533 Furniture 711.936551262625
606 Piece of clothing 166.072843549773
386 Other 28.2872043410316
402 Vinyl 22.3106395453215
400 Piece of clothing 30.3564824117348
405 Book 34.0525537203066
588 Piece of clothing 127.664617863484
752 Shoes 59.5604272698984
466 Other 84.568626487162
919 Book 20.9636642932892
958 Piece of clothing 86.4647400262766
774 Piece of clothing 48.8195044547319
754 Furniture 314.471939764917
855 Piece of clothing 73.646447872743
835 Piece of clothing 161.843054699712
553 Furniture 227.884998032823
124 Vinyl 15.7091748714447
243 Piece of clothing 137.785975732841
526 Vinyl 26.829786952585
956 Piece of clothing 177.477303440683
152 Electronic device 1429.89897532947
313 Electronic device 1845.30068081664
39 Piece of clothing 165.36757631693
801 Shoes 192.183742229827
930 Electronic device 147.23925292585
341 Furniture 123.21367355762
119 Electronic device 2161.37663500709
618 Shoes 60.7088425103575
575 Vinyl 16.5810903348029
739 Furniture 1065.12294770218
58 Piece of clothing 79.7479968913831
619 Electronic device 2217.16830307012
521 Electronic device 1530.33010265883
428 Piece of clothing 129.351315782405
941 Piece of clothing 104.418783274014
853 Piece of clothing 192.317757988349
918 Furniture 694.037077843677
528 Electronic device 2859.62114745611
9 Piece of clothing 41.0243425262161
337 Vinyl 12.8896270878613
620 Other 65.7068682042882
809 Electronic device 1033.42838138901
625 Shoes 132.37852585502
344 Vinyl 13.0312549136579
228 Piece of clothing 69.3816910148598
727 Electronic device 478.430521428585
514 Piece of clothing 146.567954788916
225 Vinyl 33.9212790969759
160 Piece of clothing 187.008526460268
751 Vinyl 35.494351061061
280 Piece of clothing 129.83491564868
113 Other 25.6684399256483
317 Book 32.7577834306285
573 Other 63.759558085585
428 Vinyl 36.9674979057163
787 Furniture 388.367888249923
650 Shoes 163.211920186877
478 Shoes 127.726340098307
521 Shoes 142.230635210872
999 Piece of clothing 113.558037334587
36 Shoes 91.534738894552
590 Electronic device 1181.95509167714
910 Other 65.303261623485
355 Book 14.0551302102394
620 Piece of clothing 156.091990401037
903 Book 18.6254805196077
804 Piece of clothing 48.6678935633972
438 Book 29.6501543079503
165 Book 26.6750454073772
146 Other 34.5059433986899
258 Electronic device 2653.90783211775
448 Piece of clothing 80.7556949788705
725 Vinyl 20.3587656933814
679 Piece of clothing 37.0490695722401
962 Piece of clothing 103.808413778897
4 Electronic device 1015.34454987245
232 Furniture 698.263705743011
843 Vinyl 29.603386009112
544 Piece of clothing 182.241278637666
96 Electronic device 720.913608093746
558 Piece of clothing 48.4350554388948
77 Book 19.528995890636
237 Book 25.5244735311717
2 Electronic device 431.479254645295
782 Other 42.6956558285747
623 Shoes 159.161788388155
605 Vinyl 20.4978823382407
768 Vinyl 49.4575843587518
524 Book 38.5551845314912
157 Piece of clothing 73.7135408562608
154 Furniture 965.200278058182
925 Electronic device 2047.50309335161
792 Other 86.5110827214085
710 Electronic device 2830.2193370075
898 Vinyl 38.1969422847033
522 Book 19.509738936089
6 Vinyl 42.9167181253433
557 Electronic device 1064.27384272777
29 Piece of clothing 196.145925628953
23 Electronic device 2230.58097913722
426 Furniture 810.574050969444
48 Vinyl 16.8184327147901
135 Electronic device 2470.68047017651
113 Piece of clothing 91.9416914274916
627 Other 91.2516025826335
731 Vinyl 21.6030075959861
632 Electronic device 2735.30826120963
747 Piece of clothing 41.6469469643198
550 Book 38.9205838842317
332 Furniture 1011.36659249896
953 Book 27.3912432566285
207 Piece of clothing 94.511736065615
554 Shoes 114.288310240954
347 Piece of clothing 197.145934696309
619 Piece of clothing 124.181825164706
462 Electronic device 35.6362344357185
801 Vinyl 44.3076514359564
627 Book 31.2188324457966
861 Vinyl 43.5081197787076
79 Vinyl 18.2292610313743
187 Electronic device 1876.33747453894
418 Piece of clothing 83.5967474617064
231 Book 29.3972101234831
933 Vinyl 15.5248329788446
397 Book 34.067101274617
928 Other 73.2577961904462
717 Book 10.7937243450433
847 Vinyl 46.4943101629615
838 Piece of clothing 181.941695194691
246 Vinyl 37.5047547463328
357 Other 21.8150531430729
765 Other 22.1876018308103
442 Electronic device 1776.53294591559
857 Furniture 1422.84266237402
22 Electronic device 2878.00925035588
844 Piece of clothing 92.6449012476951
47 Vinyl 33.6849411670119
228 Vinyl 32.8371425997466
893 Piece of clothing 57.3907682788558
135 Book 23.4109369441867
890 Furniture 543.382907018531
274 Vinyl 26.5828615427017
677 Other 50.502160290489
63 Electronic device 1609.84164093249
656 Book 13.668826663401
117 Piece of clothing 38.7613081093878
719 Shoes 108.226357689127
666 Other 88.1808759307023
672 Furniture 727.749810239766
19 Piece of clothing 150.783693264239
742 Electronic device 1257.02620342234
735 Furniture 820.552479359321
706 Vinyl 36.0368085745722
9 Piece of clothing 167.277081124485
740 Electronic device 1430.64120645495
211 Electronic device 358.152273640502
428 Vinyl 22.7616847027093
921 Vinyl 44.4427093025297
52 Vinyl 22.6813436392695
207 Book 26.5184164079838
985 Electronic device 888.090254879557
302 Other 70.7965784752741
870 Shoes 71.907687629573
534 Piece of clothing 71.6167244384997
870 Vinyl 22.0853286795318
177 Electronic device 673.552447071765
23 Vinyl 19.8972511850297
541 Piece of clothing 65.568005067762
61 Piece of clothing 45.3558910638094
670 Electronic device 2553.37510788674
181 Piece of clothing 124.848932896275
958 Shoes 175.21659405902
469 Vinyl 31.0701885167509
163 Vinyl 47.6004706136882
568 Other 91.4560330798849
787 Furniture 739.159673661925
177 Furniture 283.655559353065
533 Vinyl 18.9923071023077
15 Book 31.5662424601614
872 Electronic device 2789.77086800942
530 Piece of clothing 59.3614980555139
310 Piece of clothing 21.4641629904509
8 Book 28.0793309756555
861 Book 22.1063878233545
247 Vinyl 11.2889442592859
151 Vinyl 39.0732456091791
825 Piece of clothing 49.3833217374049
577 Book 12.6767971515656
729 Vinyl 45.912123862654
363 Book 10.7810586327687
424 Vinyl 42.5022572744638
870 Piece of clothing 140.652519862633
331 Vinyl 31.1545739788562
188 Furniture 1423.87006828794
84 Electronic device 1407.0001721927
157 Vinyl 19.4954372011125
447 Electronic device 919.146803574171
954 Book 16.3841958353296
582 Furniture 721.15839360049
957 Vinyl 16.9279108475894
418 Vinyl 19.6574168466032
623 Book 36.9357537045144
934 Vinyl 20.9648039657623
637 Furniture 397.264488553628
838 Vinyl 48.4347016643733
872 Furniture 341.698775812984
633 Vinyl 41.7179656680673
172 Book 15.3206946314313
507 Furniture 1493.7428580015
590 Vinyl 21.1319346074015
671 Vinyl 42.7354465611279
327 Other 31.1263369244989
726 Book 21.7523851837032
393 Piece of clothing 148.299322556704
434 Book 28.2714582919143
697 Piece of clothing 127.528362362646
316 Electronic device 1791.82799603883
830 Shoes 142.853021235205
334 Other 90.308759243926
930 Furniture 433.208571537398
568 Piece of clothing 80.0527323153801
876 Other 77.7343723678496
562 Piece of clothing 195.476914476603
1000 Furniture 51.6974251251668
187 Piece of clothing 54.8548794863746
876 Book 35.1083142855205
261 Piece of clothing 93.283520617988
718 Vinyl 33.1679855566472
746 Piece of clothing 95.5035602510907
181 Shoes 81.6862156521529
618 Vinyl 26.5310435090214
353 Piece of clothing 139.730951134115
65 Book 37.8689568825066
130 Book 12.3192539331503
597 Book 16.728707799688
281 Vinyl 20.538414157927
490 Book 30.4900417230092
201 Other 56.629347515991
405 Piece of clothing 19.3703280691989
672 Piece of clothing 21.2249079928733
307 Piece of clothing 36.0489346482791
106 Book 23.5184616884217
855 Furniture 1201.99242060771
206 Piece of clothing 102.246832542587
498 Furniture 272.335660760291
107 Piece of clothing 84.1286837402731
876 Shoes 111.966622094624
479 Furniture 192.075569252484
927 Shoes 53.7876455998048
902 Electronic device 2637.71312998934
838 Vinyl 24.1891510412097
897 Book 11.061671668198
63 Piece of clothing 38.8558256672695
392 Vinyl 12.7928673569113
751 Piece of clothing 100.798623422161
135 Piece of clothing 63.212865293026
622 Shoes 117.224080041051
370 Book 37.1803693156689
420 Vinyl 24.0989291854203
248 Piece of clothing 113.086224724539
952 Other 7.30807391693816
808 Vinyl 34.0960400737822
422 Vinyl 23.3627888280898
242 Electronic device 1260.0598979285
904 Piece of clothing 13.6951312818564
245 Book 27.2023742655292
876 Book 15.5465898904949
372 Electronic device 2216.98405725043
753 Piece of clothing 135.2289031283
422 Other 77.2344439674634
805 Other 31.6370153368916
247 Furniture 1376.40615567798
946 Shoes 41.4213463338092
85 Piece of clothing 51.470912003424
586 Piece of clothing 157.449466022663
856 Vinyl 27.487346790731
14 Shoes 33.1334583181888
171 Other 67.737429945264
650 Furniture 279.988238692749
827 Book 32.8600708753802
849 Vinyl 35.3499908093363
235 Furniture 585.860180004966
88 Book 9.91978511307389
604 Shoes 153.632682934403
459 Furniture 1097.59674036177
926 Other 32.7106025640387
741 Vinyl 34.5316635817289
83 Vinyl 24.6548983547837
771 Other 78.2842530997004
747 Vinyl 43.770613539964
121 Other 85.0315439107362
308 Shoes 25.3760290611535
581 Vinyl 13.8638931233436
122 Shoes 125.779993198812
391 Book 22.2859493256547
167 Electronic device 2472.60141165322
671 Other 7.95660140924156
443 Shoes 85.7235832791775
519 Electronic device 2612.29554921249
59 Piece of clothing 149.453753253911
500 Furniture 1408.42629643157
258 Other 27.794278942747
162 Vinyl 46.4223242271692
452 Vinyl 32.71878647618
162 Vinyl 29.5524891093373
143 Other 52.8706041257828
99 Furniture 675.099157833029
145 Book 23.6578533458523
252 Other 42.7194280840922
591 Shoes 38.1827646493912
756 Piece of clothing 169.786883757915
728 Book 22.0626420490444
741 Vinyl 20.7251475658268
887 Piece of clothing 49.4888465502299
188 Electronic device 612.059199280106
320 Book 19.7871125126258
245 Piece of clothing 136.594389998354
593 Piece of clothing 170.956596145406
967 Piece of clothing 47.1719666523859
803 Book 17.5648651770316
83 Other 46.1366608389653
672 Vinyl 29.477811306715
221 Piece of clothing 153.915784964338
344 Vinyl 31.6411154344678
400 Electronic device 2898.13945718901
985 Furniture 666.052497085184
590 Vinyl 16.810385659337
330 Vinyl 41.5961866639555
501 Furniture 317.581435607281
482 Vinyl 29.3228340614587
142 Vinyl 20.8061179332435
86 Other 58.3471761434339
373 Piece of clothing 194.909121275414
554 Electronic device 583.372648417484
951 Furniture 1104.09337523161
41 Other 38.3577869005967
949 Piece of clothing 135.4638015409
134 Book 16.7644360880367
559 Piece of clothing 48.1451230519451
30 Other 69.8231804929674
756 Book 11.6775962859392
505 Book 35.2572794104926
841 Shoes 148.004166516475
589 Piece of clothing 71.2809848482721
631 Electronic device 2920.93122402998
261 Furniture 69.3879993865266
902 Furniture 446.941188233905
14 Piece of clothing 47.7933383593336
244 Electronic device 846.180846624542
458 Piece of clothing 43.2653511082754
211 Electronic device 2643.13136402844
780 Piece of clothing 177.418484699447
321 Furniture 1454.16346668499
458 Shoes 120.233435658738
194 Other 6.19546873145737
824 Shoes 189.411996593699
116 Book 24.0894029717892
80 Book 28.6726394165307
232 Electronic device 1561.14166424936
664 Piece of clothing 21.5642489399761
550 Shoes 151.716156792827
268 Shoes 144.140310236253
